Wed Jan 24 04:53:11 2024    /app/output/2024-01-24/ctms_siot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.4/simulation_run_0/data/profiler/output.dat

         734738485 function calls (733182662 primitive calls) in 309.066 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   491669   29.021    0.000   29.021    0.000 {method 'recv' of '_socket.socket' objects}
 61228118   25.635    0.000   55.010    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 57591823   20.600    0.000   37.611    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 65205299   14.479    0.000   19.360    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  1722280   13.753    0.000   74.030    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
  1198828   13.521    0.000   13.521    0.000 {built-in method numpy.array}
 14919691   12.419    0.000   34.821    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
128715803   11.742    0.000   11.742    0.000 {built-in method builtins.isinstance}
  1030058   10.914    0.000   10.914    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 57841149   10.386    0.000   10.386    0.000 {built-in method _struct.unpack}
   397196    6.993    0.000   23.430    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
 57591823    6.829    0.000    6.829    0.000 {built-in method _struct.calcsize}
   546907    5.777    0.000    5.926    0.000 {method 'sendall' of '_socket.socket' objects}
  2176462    5.363    0.000   11.831    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   548011    4.417    0.000    4.417    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
 59381982    4.282    0.000    4.282    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
  3156886    3.938    0.000   34.443    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040    3.899    0.000   36.793    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   481963    3.395    0.000   12.430    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   245829    3.357    0.000    3.357    0.000 {method 'send' of '_socket.socket' objects}
   458370    3.213    0.000    4.077    0.000 {function KDTree.query_ball_point at 0xffffa5249e40}
     3602    3.191    0.001   80.912    0.022 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
  4926433    3.116    0.000   57.897    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 14919692    2.699    0.000    2.699    0.000 {method 'decode' of 'bytes' objects}
   474745    2.636    0.000   67.584    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
 10480208    2.435    0.000    5.348    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
 12513138    2.325    0.000    3.529    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
   548011    2.306    0.000    5.736    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   397196    2.187    0.000   57.269    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
  4681266    1.966    0.000   58.495    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
 11824278    1.768    0.000    1.768    0.000 {method 'keys' of 'dict' objects}
    21829    1.587    0.000    1.587    0.000 {built-in method posix.mkdir}
   548011    1.547    0.000   36.214    0.000 /app/utils/logging.py:148(info)
