Wed Jan 24 05:38:15 2024    /app/output/2024-01-24/ctms_siot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.6/simulation_run_1/data/profiler/output.dat

         195551775 function calls (195122308 primitive calls) in 92.618 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 25766745    4.513    0.000    4.513    0.000 {built-in method _struct.unpack}
 25688427    8.941    0.000   16.407    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 25688427    3.019    0.000    3.019    0.000 {built-in method _struct.calcsize}
 16599481    1.624    0.000    1.624    0.000 {built-in method builtins.isinstance}
  8809250    2.034    0.000    2.744    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  7049329    1.226    0.000    1.226    0.000 {method 'decode' of 'bytes' objects}
  7049328    5.662    0.000   16.006    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  7007451    2.981    0.000    6.494    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
  6622431    0.487    0.000    0.487    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
  3747112    0.564    0.000    0.564    0.000 {method 'append' of 'list' objects}
  3296820    0.366    0.000    0.366    0.000 {built-in method builtins.len}
  3173191    0.475    0.000    0.475    0.000 {method 'keys' of 'dict' objects}
  2683821    0.271    0.000    0.271    0.000 {built-in method builtins.hash}
  2287637    0.436    0.000    0.663    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  2186819    0.223    0.000    0.223    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  1744621    1.079    0.000   26.235    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  1666058    0.703    0.000   26.407    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  1590013    0.399    0.000    0.853    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  1570250    1.912    0.000   16.691    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  1066668    0.158    0.000    0.158    0.000 {method 'items' of 'dict' objects}
  1025821    0.105    0.000    0.105    0.000 {built-in method posix.fspath}
   969884    0.176    0.000    0.176    0.000 {method 'get' of 'dict' objects}
   768231    0.073    0.000    0.073    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
   669352    0.062    0.000    0.062    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
   621113    0.164    0.000    0.579    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
   612262    0.129    0.000    0.129    0.000 {method 'rfind' of 'str' objects}
   601014    0.124    0.000    0.186    0.000 <frozen posixpath>:52(normcase)
   601014    0.235    0.000    0.421    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
599863/332881    0.258    0.000    0.193    0.000 {method 'acquire' of '_thread.lock' objects}
   571925    0.136    0.000    0.136    0.000 {built-in method _struct.pack}
   555625    0.266    0.000    0.266    0.000 {method 'update' of 'dict' objects}
   476658    0.069    0.000    0.069    0.000 {method '__exit__' of '_thread.lock' objects}
   432682    0.072    0.000    0.072    0.000 {method 'values' of 'dict' objects}
   432665    2.569    0.000    2.569    0.000 {built-in method numpy.array}
   409762    1.757    0.000    9.574    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
   405447    0.041    0.000    0.041    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:237(get_recommended_transactions_ids)
   405447    0.207    0.000    0.305    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
   405062    0.065    0.000    0.065    0.000 {built-in method builtins.hasattr}
   400809    0.055    0.000    0.055    0.000 {built-in method _thread.get_ident}
   400676    0.067    0.000    0.067    0.000 {method 'end' of 're.Match' objects}
   400676    0.146    0.000    0.146    0.000 {method 'match' of 're.Pattern' objects}
   400676    0.064    0.000    0.064    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
   399498    0.105    0.000    0.149    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
399497/399289    0.094    0.000    0.092    0.000 {method '__enter__' of '_thread.lock' objects}
399497/399275    0.175    0.000    0.267    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
   399439    0.111    0.000    0.207    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
   399411    0.122    0.000    0.329    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
   396184    0.085    0.000    0.129    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
   385884    0.065    0.000    0.065    0.000 {method 'join' of 'str' objects}
   385808    3.993    0.000    3.993    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   385808    0.356    0.000    4.520    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   385808    0.133    0.000    4.658    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   321764    0.461    0.000    0.461    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   318182    0.195    0.000    0.195    0.000 {built-in method numpy.asarray}
   309776    0.098    0.000    0.098    0.000 {method 'encode' of 'str' objects}
   271566    0.120    0.000    0.443    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   266190    0.027    0.000    0.027    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
   264348    0.026    0.000    0.026    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
   264348    0.027    0.000    0.027    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
   262557    0.666    0.000    1.492    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   262540    0.098    0.000    0.098    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
   262540    0.166    0.000    1.658    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   257904    0.089    0.000    0.089    0.000 {method 'clear' of 'dict' objects}
   242943    0.057    0.000    0.057    0.000 {method 'startswith' of 'str' objects}
   234863    0.064    0.000    0.207    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   224173    0.050    0.000    0.080    0.000 <frozen posixpath>:41(_get_sep)
   201399    0.023    0.000    0.023    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
   200471    0.034    0.000    0.034    0.000 {built-in method sys._getframe}
   200471    0.096    0.000    0.096    0.000 {built-in method posix.getpid}
   200471    0.134    0.000    0.210    0.000 <frozen genericpath>:133(_splitext)
   200471    0.122    0.000    0.375    0.000 <frozen posixpath>:117(splitext)
   200471    0.144    0.000    0.283    0.000 <frozen posixpath>:169(basename)
   200471    0.025    0.000    0.025    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   200471    0.031    0.000    0.031    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   200471    0.030    0.000    0.030    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   200471    0.056    0.000    0.079    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   200338    0.058    0.000    0.058    0.000 {method 'acquire' of '_thread.RLock' objects}
   200338    0.038    0.000    0.038    0.000 {method 'release' of '_thread.RLock' objects}
   200338    0.033    0.000    0.033    0.000 {built-in method time.time}
   200338    0.150    0.000    2.301    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   200338    0.032    0.000    0.032    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
   200338    0.328    0.000    0.838    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   200338    0.578    0.000   12.722    0.000 /app/utils/logging.py:148(info)
   200338    0.053    0.000    0.085    0.000 /app/utils/logging.py:55(__init__)
   200338    0.817    0.000    2.081    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   200338    0.068    0.000    0.424    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:173(_start_worker_thread)
   200338    0.022    0.000    0.022    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   200338    0.255    0.000    0.742    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   200338    0.192    0.000    8.483    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   200338    0.138    0.000    5.045    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   200338    0.072    0.000    0.072    0.000 {built-in method _asyncio.current_task}
   200338    0.115    0.000    2.196    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   200338    0.031    0.000    0.031    0.000 /app/utils/logging.py:50(__new__)
   200338    0.061    0.000    0.119    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:968(acquire)
   200338    0.061    0.000    0.099    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:975(release)
   200338    0.055    0.000    0.089    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:170(<lambda>)
   200338    0.052    0.000    0.122    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:235(_put)
   200338    0.166    0.000    8.688    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   200338    0.148    0.000    5.253    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   200338    0.023    0.000    0.023    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:102(_create_formatter_if_necessary)
   200338    0.069    0.000    0.811    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:78(enqueue_event)
   200338    0.221    0.000    4.400    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   200338    0.079    0.000    0.356    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:192(_worker_thread_is_running)
   200338    0.060    0.000    0.096    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:129(getLevelName)
   200338    0.023    0.000    0.023    0.000 /app/utils/logging.py:107(get_instance)
   200338    0.188    0.000    0.304    0.000 /app/utils/logging.py:178(get_logger)
   200338    0.233    0.000    4.905    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   200338    0.230    0.000    2.902    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
   200338    0.070    0.000    0.070    0.000 {built-in method _heapq.heappush}
   200338    1.594    0.000    1.594    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   200338    0.238    0.000    2.561    0.000 /app/utils/logging.py:35(format)
   200338    0.126    0.000    0.277    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1220(is_alive)
   200338    0.255    0.000    2.087    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
