Wed Jan 24 01:22:25 2024    /app/output/2024-01-24/mctse_evaluation_model/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_3/data/profiler/output.dat

         364903956 function calls (363606587 primitive calls) in 189.375 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 55960417    9.952    0.000    9.952    0.000 {built-in method _struct.unpack}
 55762719   19.456    0.000   35.813    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 55762719    6.565    0.000    6.565    0.000 {built-in method _struct.calcsize}
 14635394    2.546    0.000    2.546    0.000 {method 'decode' of 'bytes' objects}
 14635393   11.880    0.000   33.495    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  8693883    0.894    0.000    0.894    0.000 {built-in method builtins.hash}
  7738131    1.464    0.000    2.244    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7448541    1.143    0.000    1.143    0.000 {method 'append' of 'list' objects}
  7420124    0.843    0.000    0.843    0.000 {built-in method builtins.len}
  7202782    0.871    0.000    0.871    0.000 {built-in method builtins.isinstance}
  5834748    1.407    0.000    3.088    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5452588    1.366    0.000    1.908    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5447521    0.541    0.000    0.541    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  4913462    0.775    0.000    0.775    0.000 {method 'keys' of 'dict' objects}
  4537540    2.789    0.000   55.593    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4356443    1.779    0.000   56.223    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3156952    3.847    0.000   33.701    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2456432    0.240    0.000    0.240    0.000 {built-in method posix.fspath}
  2390318    0.220    0.000    0.220    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2155079    0.193    0.000    0.193    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2033705    0.337    0.000    0.337    0.000 {method 'get' of 'dict' objects}
  1676063    0.455    0.000    1.584    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1596816    0.387    0.000    0.387    0.000 {built-in method _struct.pack}
  1467116    0.306    0.000    0.306    0.000 {method 'rfind' of 'str' objects}
1445082/864972    0.404    0.000    0.244    0.000 {method 'acquire' of '_thread.lock' objects}
  1444872    0.299    0.000    0.442    0.000 <frozen posixpath>:52(normcase)
  1444872    0.572    0.000    1.014    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
  1435002    0.673    0.000    0.673    0.000 {method 'update' of 'dict' objects}
  1158195    0.173    0.000    0.173    0.000 {method '__exit__' of '_thread.lock' objects}
  1131829    0.102    0.000    0.102    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
  1129270    0.106    0.000    0.106    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
  1129270    0.104    0.000    0.104    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
  1125668    2.861    0.000    6.321    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
  1125668    0.397    0.000    0.397    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
