Wed Jan 24 04:25:31 2024    /app/output/2024-01-24/ctms_siot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_7/data/profiler/output.dat

         488662887 function calls (487334577 primitive calls) in 226.381 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   372916   24.992    0.000   24.992    0.000 {method 'recv' of '_socket.socket' objects}
 49983378   17.874    0.000   32.730    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 29857228   12.818    0.000   27.575    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 13254212   11.029    0.000   30.940    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
   857383    9.243    0.000    9.243    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 50172653    9.026    0.000    9.026    0.000 {built-in method _struct.unpack}
   974464    8.363    0.000    8.363    0.000 {built-in method numpy.array}
 33380914    7.605    0.000   10.183    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  1131900    7.247    0.000   38.750    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
 64973007    6.136    0.000    6.136    0.000 {built-in method builtins.isinstance}
 49983378    5.976    0.000    5.976    0.000 {built-in method _struct.calcsize}
   444914    5.014    0.000    5.095    0.000 {method 'sendall' of '_socket.socket' objects}
   322626    4.616    0.000   15.243    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   446950    3.693    0.000    3.693    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
  2870059    3.566    0.000   31.151    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    65500    3.362    0.000   33.223    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   186454    2.970    0.000    2.970    0.000 {method 'send' of '_socket.socket' objects}
   410349    2.918    0.000   10.750    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   378288    2.607    0.000    3.319    0.000 {function KDTree.query_ball_point at 0xffffa5249e40}
  3916100    2.475    0.000   51.061    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 13254213    2.375    0.000    2.375    0.000 {method 'decode' of 'bytes' objects}
   854153    2.226    0.000    4.944    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   392946    2.115    0.000   59.348    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
 28488109    2.072    0.000    2.072    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
     3275    1.946    0.001   44.185    0.013 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
   446950    1.896    0.000    4.744    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  3741524    1.599    0.000   51.629    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
    19843    1.473    0.000    1.479    0.000 {built-in method posix.mkdir}
   446950    1.290    0.000   29.744    0.000 /app/utils/logging.py:148(info)
  8340103    1.280    0.000    1.280    0.000 {method 'keys' of 'dict' objects}
  6407925    1.254    0.000    1.911    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
   444914    1.234    0.000    1.302    0.000 {built-in method posix.urandom}
   322626    1.222    0.000   34.875    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
  4750498    1.175    0.000    2.575    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  7208291    1.137    0.000    1.137    0.000 {method 'append' of 'list' objects}
   710997    1.131    0.000    1.131    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   322624    1.025    0.000    1.845    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
  7907797    0.916    0.000    0.916    0.000 {built-in method builtins.len}
   186454    0.861    0.000   25.798    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
   186454    0.858    0.000   35.335    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
   857383    0.823    0.000   10.454    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
  7297753    0.765    0.000    0.765    0.000 {built-in method builtins.hash}
      558    0.752    0.001    0.763    0.001 {built-in method time.sleep}
   444914    0.744    0.000  164.400    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
   446950    0.743    0.000    1.896    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
  1427322    0.715    0.000    1.052    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
   444914    0.640    0.000    0.896    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:139(__init__)
   186454    0.635    0.000   32.040    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
   446950    0.590    0.000    1.718    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   446950    0.588    0.000    4.815    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
   186454    0.586    0.000    0.846    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:154(_pack)
  1244594    0.581    0.000    0.581    0.000 {method 'update' of 'dict' objects}
   854126    0.570    0.000    5.515    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   444987    0.559    0.000    2.494    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
     2264    0.557    0.000    0.979    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:70(delete_queued_events)
   446950    0.546    0.000    5.887    0.000 /app/utils/logging.py:35(format)
  1340850    0.539    0.000    0.949    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
   446950    0.528    0.000    6.688    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
     2266    0.527    0.000    0.547    0.000 {method 'connect' of '_socket.socket' objects}
   446950    0.518    0.000   11.278    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   446950    0.515    0.000   10.142    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
