Wed Jan 24 03:33:48 2024    /app/output/2024-01-24/cbstm_iot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_9/data/profiler/output.dat

         470490332 function calls (469097609 primitive calls) in 226.678 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   476636    0.335    0.000  156.397    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
     3602    0.118    0.000   73.755    0.020 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/main.py:192(simulationStep)
   436602    2.355    0.000   66.182    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
  4185088    1.824    0.000   57.811    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  4364033    2.767    0.000   57.083    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
     3602    0.257    0.000   50.681    0.014 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
       68    0.017    0.000   45.894    0.675 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:205(_delay_processing)
     3602    0.050    0.000   42.961    0.012 /app/data_models/iot_devices/traffic_light.py:226(subscribe)
     2421    0.025    0.000   39.852    0.016 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:302(_send_events)
   359065    1.403    0.000   38.484    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
    72040    3.719    0.000   37.385    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
 55064917   19.648    0.000   36.250    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
    36860    0.092    0.000   35.307    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:180(subscribe)
  3156559    4.021    0.000   35.089    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
     3602    2.463    0.001   34.929    0.010 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
 14543041   12.611    0.000   34.672    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
   198176    0.891    0.000   32.517    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
    36860    0.180    0.000   31.514    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:275(_subscribe)
   479345    1.412    0.000   31.263    0.000 /app/utils/logging.py:148(info)
     3602    0.113    0.000   29.760    0.008 /app/data_models/iot_devices/vehicle.py:156(update)
   198176    0.662    0.000   29.119    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
     3602    0.305    0.000   28.047    0.008 /app/data_models/iot_devices/smart_phone.py:155(log)
  1198304    5.544    0.000   27.574    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
   141049    0.262    0.000   23.494    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
   198176    0.894    0.000   23.088    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
   396360   21.998    0.000   22.009    0.000 {method 'recv' of '_socket.socket' objects}
     3602    0.224    0.000   21.628    0.006 /app/data_models/iot_devices/vehicle.py:251(log)
     3602    0.199    0.000   21.254    0.006 /app/data_models/iot_devices/smart_phone.py:94(update)
   479345    0.410    0.000   21.168    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   153381    0.356    0.000   21.014    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
   479345    0.473    0.000   20.640    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
 20297324    8.846    0.000   19.011    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
476637/15404    0.220    0.000   18.428    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
   218016    0.384    0.000   17.779    0.000 /app/data_models/iot_devices/smart_phone.py:49(update)
   359065    5.099    0.000   16.816    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   153381    0.392    0.000   15.814    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:149(_getCmd)
   476636    0.496    0.000   15.468    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
     2421    0.035    0.000   14.637    0.006 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:95(send)
     3602    0.023    0.000   14.055    0.004 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:252(getTime)
   212892    0.127    0.000   13.683    0.000 /app/data_alterantion_model/data_alternation_model.py:24(get_alternated_data)
   212892    0.362    0.000   13.198    0.000 /app/data_alterantion_model/data_alternation_model.py:110(alternate_vehicle_data)
   479345    0.354    0.000   12.849    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   479345    0.334    0.000   12.356    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   457505    3.331    0.000   12.111    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   479345    0.547    0.000   12.018    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
    70716    0.139    0.000   11.899    0.000 /app/data_alterantion_model/data_alternation_model.py:64(edge_id_manipulation)
    85341    0.081    0.000   11.797    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:591(getDistanceRoad)
   936934    0.322    0.000   11.718    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   936934    0.883    0.000   11.382    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   479345    0.524    0.000   10.795    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   936934   10.078    0.000   10.078    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 55266121   10.014    0.000   10.014    0.000 {built-in method _struct.unpack}
       68    0.009    0.000    9.961    0.146 /usr/local/python/3.12.1/lib/python3.12/threading.py:637(wait)
  1084435    9.186    0.000    9.186    0.000 {built-in method numpy.array}
 24619553    5.619    0.000    7.618    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
   479345    0.577    0.000    7.191    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
     3602    0.014    0.000    6.791    0.002 /app/pathfinder.py:64(get_simulation_data_screenshot_path)
 55064917    6.747    0.000    6.747    0.000 {built-in method _struct.calcsize}
