Wed Jan 24 02:51:35 2024    /app/output/2024-01-24/cbstm_iot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_0/data/profiler/output.dat

         645347823 function calls (644045234 primitive calls) in 269.241 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
107080099    9.811    0.000    9.811    0.000 {built-in method builtins.isinstance}
 56479640   10.248    0.000   10.248    0.000 {built-in method _struct.unpack}
 56272182   19.896    0.000   36.742    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 56272182    6.755    0.000    6.755    0.000 {built-in method _struct.calcsize}
 54492522   12.001    0.000   16.182    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
 50666595   21.137    0.000   45.545    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 48752661    3.585    0.000    3.585    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
 14738701    2.679    0.000    2.679    0.000 {method 'decode' of 'bytes' objects}
 14738700   12.167    0.000   34.400    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 10813009    1.613    0.000    1.613    0.000 {method 'keys' of 'dict' objects}
  9275988    0.970    0.000    0.970    0.000 {built-in method builtins.hash}
  9092820    1.009    0.000    1.009    0.000 {built-in method builtins.len}
  8252120    1.562    0.000    2.403    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7936119    1.220    0.000    1.220    0.000 {method 'append' of 'list' objects}
  6259234    1.537    0.000    3.345    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5739861    0.596    0.000    0.596    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  4631556    2.915    0.000   56.892    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4424721    1.858    0.000   57.517    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  4351308    0.629    0.000    0.629    0.000 {method 'items' of 'dict' objects}
  3156573    3.977    0.000   34.471    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2622440    0.256    0.000    0.256    0.000 {built-in method posix.fspath}
  2592165    0.239    0.000    0.239    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2303601    0.207    0.000    0.207    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2288737    0.381    0.000    0.381    0.000 {method 'get' of 'dict' objects}
  1945909    0.185    0.000    0.185    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:237(get_recommended_transactions_ids)
  1945909    0.947    0.000    1.398    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
  1883028   11.405    0.000   60.854    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
  1710487    0.460    0.000    1.634    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1688869    0.428    0.000    0.428    0.000 {built-in method _struct.pack}
  1566746    0.332    0.000    0.332    0.000 {method 'rfind' of 'str' objects}
  1544460    0.316    0.000    0.469    0.000 <frozen posixpath>:52(normcase)
  1544460    0.609    0.000    1.078    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
1541902/872286    0.426    0.000    0.241    0.000 {method 'acquire' of '_thread.lock' objects}
  1474161    0.689    0.000    0.689    0.000 {method 'update' of 'dict' objects}
  1275897    0.214    0.000    0.214    0.000 {method 'values' of 'dict' objects}
  1231374    0.180    0.000    0.180    0.000 {method '__exit__' of '_thread.lock' objects}
  1206486    0.111    0.000    0.111    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
  1203259    0.107    0.000    0.107    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
  1203259    0.105    0.000    0.105    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
  1199657    2.987    0.000    6.702    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
  1199657    0.436    0.000    0.436    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
  1199657    0.757    0.000    7.460    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
  1158877   10.404    0.000   10.404    0.000 {built-in method numpy.array}
  1040696    0.148    0.000    0.148    0.000 {built-in method builtins.hasattr}
  1029792    0.137    0.000    0.137    0.000 {built-in method _thread.get_ident}
  1029640    0.176    0.000    0.176    0.000 {method 'end' of 're.Match' objects}
  1029640    0.339    0.000    0.339    0.000 {method 'match' of 're.Pattern' objects}
  1029640    0.178    0.000    0.178    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
1027000/1026808    0.244    0.000    0.243    0.000 {method '__enter__' of '_thread.lock' objects}
1027000/1026786    0.497    0.000    0.740    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
1027000/1026996    0.271    0.000    0.385    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
  1026836    0.282    0.000    0.541    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
  1026754    0.315    0.000    0.856    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
  1023868    0.222    0.000    0.352    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
  1000712    0.173    0.000    0.174    0.000 {method 'join' of 'str' objects}
  1000579   10.618    0.000   10.618    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
  1000579    0.933    0.000   11.995    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
  1000579    0.342    0.000   12.350    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   901867    0.279    0.000    0.279    0.000 {method 'encode' of 'str' objects}
   840033    1.306    0.000    1.306    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   833289    0.503    0.000    0.503    0.000 {built-in method numpy.asarray}
   692482    0.309    0.000    1.135    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   646030    0.145    0.000    0.145    0.000 {method 'startswith' of 'str' objects}
   611487    0.167    0.000    0.551    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   562674    0.128    0.000    0.203    0.000 <frozen posixpath>:41(_get_sep)
   518688    0.231    0.000    0.231    0.000 {method 'clear' of 'dict' objects}
517584/517583    0.058    0.000    0.058    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
   514972    0.089    0.000    0.089    0.000 {built-in method sys._getframe}
   514972    0.242    0.000    0.242    0.000 {built-in method posix.getpid}
   514972    0.341    0.000    0.535    0.000 <frozen genericpath>:133(_splitext)
   514972    0.312    0.000    0.953    0.000 <frozen posixpath>:117(splitext)
   514972    0.370    0.000    0.730    0.000 <frozen posixpath>:169(basename)
   514972    0.062    0.000    0.062    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   514972    0.059    0.000    0.059    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   514972    0.074    0.000    0.074    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   514972    0.141    0.000    0.201    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   514820    0.143    0.000    0.143    0.000 {method 'acquire' of '_thread.RLock' objects}
   514820    0.094    0.000    0.094    0.000 {method 'release' of '_thread.RLock' objects}
   514820    0.082    0.000    0.082    0.000 {built-in method time.time}
   514820    0.371    0.000    5.986    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   514820    0.127    0.000    0.196    0.000 /app/utils/logging.py:55(__init__)
   514820    0.082    0.000    0.082    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
   514820    0.830    0.000    2.132    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   514820    1.515    0.000   33.820    0.000 /app/utils/logging.py:148(info)
   514820    2.082    0.000    5.266    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   514820    0.165    0.000    1.070    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:173(_start_worker_thread)
   514820    0.058    0.000    0.058    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   514820    0.654    0.000    1.880    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   514820    0.495    0.000   21.689    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   514820    0.348    0.000   12.960    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   514820    0.202    0.000    0.202    0.000 {built-in method _asyncio.current_task}
   514820    0.290    0.000    5.558    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   514820    0.078    0.000    0.078    0.000 /app/utils/logging.py:50(__new__)
   514820    0.159    0.000    0.302    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:968(acquire)
   514820    0.155    0.000    0.249    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:975(release)
