Wed Jan 24 01:57:12 2024    /app/output/2024-01-24/mctse_evaluation_model/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.4/simulation_run_0/data/profiler/output.dat

         367907851 function calls (366673826 primitive calls) in 189.804 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 56236271    9.986    0.000    9.986    0.000 {built-in method _struct.unpack}
 56048999   19.623    0.000   36.082    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 56048999    6.612    0.000    6.612    0.000 {built-in method _struct.calcsize}
 14707480    2.582    0.000    2.582    0.000 {method 'decode' of 'bytes' objects}
 14707479   11.788    0.000   33.564    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  9078531    0.932    0.000    0.932    0.000 {built-in method builtins.hash}
  8116230    1.514    0.000    2.329    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7446657    1.135    0.000    1.135    0.000 {method 'append' of 'list' objects}
  7276274    0.823    0.000    0.823    0.000 {built-in method builtins.len}
  7226779    0.874    0.000    0.874    0.000 {built-in method builtins.isinstance}
  6199953    1.471    0.000    3.235    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5488084    1.359    0.000    1.902    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5482844    0.541    0.000    0.541    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  5263814    0.810    0.000    0.810    0.000 {method 'keys' of 'dict' objects}
  4594077    2.798    0.000   55.845    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4406948    1.814    0.000   56.397    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3156758    3.884    0.000   33.794    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2698121    0.244    0.000    0.244    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2472269    0.241    0.000    0.241    0.000 {built-in method posix.fspath}
  2320852    0.205    0.000    0.205    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2041453    0.334    0.000    0.334    0.000 {method 'get' of 'dict' objects}
  1685203    0.447    0.000    1.584    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1486247    0.363    0.000    0.363    0.000 {built-in method _struct.pack}
  1476611    0.304    0.000    0.304    0.000 {method 'rfind' of 'str' objects}
  1454379    0.292    0.000    0.436    0.000 <frozen posixpath>:52(normcase)
  1454379    0.563    0.000    1.000    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
1453866/857600    0.394    0.000    0.242    0.000 {method 'acquire' of '_thread.lock' objects}
  1442251    0.666    0.000    0.666    0.000 {method 'update' of 'dict' objects}
  1153421    0.168    0.000    0.168    0.000 {method '__exit__' of '_thread.lock' objects}
