Wed Jan 24 03:29:39 2024    /app/output/2024-01-24/cbstm_iot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_8/data/profiler/output.dat

         539574625 function calls (538313515 primitive calls) in 245.751 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   357765   22.768    0.000   22.784    0.000 {method 'recv' of '_socket.socket' objects}
 54806648   19.682    0.000   36.270    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 33765288   14.338    0.000   30.894    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 14547965   12.449    0.000   34.676    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
   943299   10.391    0.000   10.391    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 54988678   10.065    0.000   10.065    0.000 {built-in method _struct.unpack}
  1069102    9.405    0.000    9.405    0.000 {built-in method numpy.array}
 37526338    8.455    0.000   11.388    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  1155890    8.451    0.000   43.879    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
 73126171    6.809    0.000    6.809    0.000 {built-in method builtins.isinstance}
 54806648    6.675    0.000    6.675    0.000 {built-in method _struct.calcsize}
   488003    5.309    0.000    5.456    0.000 {method 'sendall' of '_socket.socket' objects}
   353954    5.170    0.000   17.110    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   488884    4.149    0.000    4.149    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
  3156840    4.034    0.000   35.207    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040    3.747    0.000   37.301    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   454331    3.435    0.000   12.325    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   415167    3.043    0.000    3.823    0.000 {function KDTree.query_ball_point at 0xffffa5155ee0}
  4288269    2.748    0.000   57.192    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 14547966    2.727    0.000    2.727    0.000 {method 'decode' of 'bytes' objects}
   178879    2.640    0.000    2.640    0.000 {method 'send' of '_socket.socket' objects}
     3602    2.442    0.001   51.819    0.014 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
   948761    2.407    0.000    5.408    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   431676    2.389    0.000   66.084    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
 32113470    2.369    0.000    2.369    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
   488884    2.061    0.000    5.216    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  4120117    1.845    0.000   57.859    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
   488884    1.458    0.000   32.559    0.000 /app/utils/logging.py:148(info)
  9411225    1.434    0.000    1.434    0.000 {method 'keys' of 'dict' objects}
    21823    1.420    0.000    1.420    0.000 {built-in method posix.mkdir}
   353954    1.399    0.000   36.311    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
  7145044    1.391    0.000    2.122    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  5317315    1.311    0.000    2.874    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
   780185    1.257    0.000    1.257    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  7945587    1.247    0.000    1.247    0.000 {method 'append' of 'list' objects}
   353952    1.147    0.000    2.070    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
      676    1.122    0.002    1.168    0.002 {built-in method time.sleep}
   488408    1.069    0.000    1.108    0.000 {built-in method posix.urandom}
   178879    1.032    0.000   23.968    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
  8330883    0.946    0.000    0.946    0.000 {built-in method builtins.len}
   943299    0.895    0.000   11.711    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
  8121255    0.846    0.000    0.846    0.000 {built-in method builtins.hash}
   178879    0.839    0.000   33.316    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
  1689338    0.839    0.000    1.232    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
