Wed Jan 24 02:46:47 2024    /app/output/2024-01-24/mctse_evaluation_model/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.6/simulation_run_2/data/profiler/output.dat

         352089186 function calls (350852595 primitive calls) in 186.103 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   349514   21.463    0.000   21.478    0.000 {method 'recv' of '_socket.socket' objects}
 54992341   19.660    0.000   35.935    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 14573109   11.872    0.000   33.861    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 55170034    9.896    0.000    9.896    0.000 {built-in method _struct.unpack}
   919726    9.214    0.000    9.214    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
  1077096    9.045    0.000    9.045    0.000 {built-in method numpy.array}
 54992341    6.526    0.000    6.526    0.000 {built-in method _struct.calcsize}
   359020    5.036    0.000   16.571    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   454920    4.526    0.000    4.601    0.000 {method 'sendall' of '_socket.socket' objects}
  3156677    4.013    0.000   34.435    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040    3.662    0.000   36.416    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   460946    3.634    0.000    3.634    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   458696    3.318    0.000   11.009    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
  4335984    2.698    0.000   56.118    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 14573110    2.661    0.000    2.661    0.000 {method 'decode' of 'bytes' objects}
   436649    2.344    0.000   64.938    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
   174753    2.335    0.000    2.335    0.000 {method 'send' of '_socket.socket' objects}
   904525    2.269    0.000    5.082    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   460946    1.898    0.000    4.751    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  4173428    1.828    0.000   56.725    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
    21829    1.362    0.000    1.362    0.000 {built-in method posix.mkdir}
   460946    1.354    0.000   29.151    0.000 /app/utils/logging.py:148(info)
