Wed Jan 24 04:05:34 2024    /app/output/2024-01-24/ctms_siot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_2/data/profiler/output.dat

         674636500 function calls (673126486 primitive calls) in 284.588 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   564467    0.372    0.000  183.046    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
     3602    2.429    0.001   71.687    0.020 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
     2863    0.034    0.000   69.671    0.024 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:302(_send_events)
     3602    0.131    0.000   68.175    0.019 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/main.py:192(simulationStep)
   459059    2.531    0.000   66.424    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
  1457008   12.266    0.000   66.356    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
  4456376    1.867    0.000   57.639    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  4670512    2.950    0.000   57.169    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
564468/84265    0.259    0.000   54.514    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
     3602    0.253    0.000   51.248    0.014 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
 54174993   22.760    0.000   48.886    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
       81    0.031    0.000   44.898    0.554 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:205(_delay_processing)
   380382    1.618    0.000   41.109    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
     3602    0.292    0.000   38.552    0.011 /app/data_models/iot_devices/smart_phone.py:155(log)
     3602    0.049    0.000   38.180    0.011 /app/data_models/iot_devices/traffic_light.py:226(subscribe)
   567036    1.598    0.000   37.196    0.000 /app/utils/logging.py:148(info)
   196651    0.899    0.000   37.136    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
 56445867   20.185    0.000   36.910    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
    72040    3.685    0.000   36.540    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
     3602    0.127    0.000   35.576    0.010 /app/data_models/iot_devices/vehicle.py:156(update)
  3156807    3.981    0.000   34.564    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
 14783191   12.178    0.000   34.431    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
    36857    0.104    0.000   34.125    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:180(subscribe)
   196651    0.658    0.000   33.536    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
    36857    0.180    0.000   30.581    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:275(_subscribe)
   196651    1.042    0.000   27.053    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
     2863    0.057    0.000   26.231    0.009 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:95(send)
   156445    0.285    0.000   26.222    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
   393315   26.048    0.000   26.048    0.000 {method 'recv' of '_socket.socket' objects}
   149274    0.368    0.000   25.796    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
   567036    0.479    0.000   24.872    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   567036    0.551    0.000   24.189    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
     3602    0.223    0.000   22.972    0.006 /app/data_models/iot_devices/smart_phone.py:94(update)
     3602    0.231    0.000   22.429    0.006 /app/data_models/iot_devices/vehicle.py:251(log)
   149274    0.399    0.000   20.006    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:149(_getCmd)
   380382    5.792    0.000   19.450    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   223937    0.385    0.000   18.533    0.000 /app/data_models/iot_devices/smart_phone.py:49(update)
 58159108   12.906    0.000   17.250    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
   564467    0.564    0.000   16.044    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
   567036    0.422    0.000   15.027    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   567036    0.389    0.000   14.403    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   567036    0.640    0.000   13.998    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
     3602    0.019    0.000   13.975    0.004 /app/pathfinder.py:64(get_simulation_data_screenshot_path)
  1057714    0.368    0.000   13.209    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
  1057714    0.975    0.000   12.821    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   490594    3.429    0.000   12.820    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
       82    0.006    0.000   12.734    0.155 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:226(_flush_queued_events)
   567036    0.637    0.000   12.600    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   234203    0.132    0.000   11.529    0.000 /app/data_alterantion_model/data_alternation_model.py:24(get_alternated_data)
     3602    0.029    0.000   11.415    0.003 /app/scenario/emergency_response/accident_handler.py:46(schedule_emergency_response)
  1057714   11.378    0.000   11.378    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   234203    0.331    0.000   11.355    0.000 /app/data_alterantion_model/data_alternation_model.py:110(alternate_vehicle_data)
  1148386   11.022    0.000   11.022    0.000 {built-in method numpy.array}
114572627   10.535    0.000   10.535    0.000 {built-in method builtins.isinstance}
    57477    0.122    0.000   10.304    0.000 /app/data_alterantion_model/data_alternation_model.py:64(edge_id_manipulation)
 56646176   10.168    0.000   10.168    0.000 {built-in method _struct.unpack}
    69492    0.065    0.000   10.048    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:591(getDistanceRoad)
    70217    0.050    0.000    9.299    0.000 /app/scenario/emergency_response/accident_handler.py:56(handle_accident)
     3602    0.041    0.000    8.872    0.002 /app/data_models/iot_devices/traffic_camera.py:122(update)
   567036    0.655    0.000    8.313    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
  1359498    0.839    0.000    8.232    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   564467    0.378    0.000    7.434    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:224(_send_via_socket)
  1359498    3.322    0.000    7.393    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   567036    0.685    0.000    7.317    0.000 /app/utils/logging.py:35(format)
 56445867    6.715    0.000    6.715    0.000 {built-in method _struct.calcsize}
     3666    0.016    0.000    6.658    0.002 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:252(getTime)
   567036    0.421    0.000    6.571    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   223937    0.374    0.000    6.553    0.000 /app/data_models/iot_devices/smart_phone.py:55(to_dict)
     2557    0.005    0.000    6.540    0.003 /app/scenario/emergency_response/accident_handler.py:88(observe_emergency_response)
     2557    0.024    0.000    6.429    0.003 /app/scenario/emergency_response/emergency_vehicle.py:225(is_at_accident)
     3602    0.108    0.000    6.348    0.002 /app/data_models/iot_devices/traffic_camera.py:135(log)
   205423    0.362    0.000    6.339    0.000 /app/data_models/iot_devices/vehicle.py:110(to_dict)
   567036    0.316    0.000    6.204    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   564467    5.852    0.000    6.001    0.000 {method 'sendall' of '_socket.socket' objects}
   441585    0.374    0.000    5.974    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/scipy/spatial/_kdtree.py:480(query_ball_point)
   567036    0.735    0.000    5.973    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
   567036    2.354    0.000    5.886    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
     2557    0.008    0.000    5.544    0.002 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:573(getDistance2D)
    18010    0.112    0.000    4.808    0.000 /app/data_models/functions/functionalities.py:65(get_detected_vehicles)
    39622    0.031    0.000    4.772    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_edge.py:176(getLastStepVehicleIDs)
    35201    0.018    0.000    4.679    0.000 /app/trust_management/data_models/trust_manager.py:41(add_direct_trust_recommendation)
    35201    0.084    0.000    4.634    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:65(add_direct_recommendation)
   567036    4.578    0.000    4.578    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
     2863    0.132    0.000    4.438    0.002 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:116(_send)
     3602    0.051    0.000    4.280    0.001 /app/events/trigger.py:122(report_accidents)
       81    0.013    0.000    4.052    0.050 /usr/local/python/3.12.1/lib/python3.12/threading.py:637(wait)
   441585    3.141    0.000    3.962    0.000 {function KDTree.query_ball_point at 0xffffa5249e40}
 52184752    3.734    0.000    3.734    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
     3602    0.049    0.000    3.726    0.001 /app/data_models/iot_devices/traffic_light.py:257(log)
  7057036    1.654    0.000    3.648    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
   564549    0.176    0.000    3.440    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:159(_fetch_event)
     3638    0.010    0.000    3.250    0.001 /app/pathfinder.py:30(get_simulation_data_path)
     2863    0.072    0.000    3.228    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:133(_close)
   564467    0.428    0.000    3.179    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:723(uuid4)
     3602    0.014    0.000    3.156    0.001 /app/data_models/iot_devices/smart_phone.py:85(subscribe)
   196651    3.073    0.000    3.085    0.000 {method 'send' of '_socket.socket' objects}
     3602    0.011    0.000    3.069    0.001 /app/data_models/iot_devices/vehicle.py:146(subscribe)
   564549    0.688    0.000    3.016    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
    35685    0.093    0.000    2.878    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:152(log_transaction)
     3602    0.019    0.000    2.712    0.001 /app/events/trigger.py:80(update_collisions)
 14783192    2.645    0.000    2.645    0.000 {method 'decode' of 'bytes' objects}
  9048718    1.699    0.000    2.591    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
   567036    0.934    0.000    2.380    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
    38861    0.085    0.000    2.359    0.000 /app/scenario/emergency_response/utils.py:11(log_status)
