Thu Jan 25 06:18:25 2024    /app/output/2024-01-25/cbstm_iot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.5/simulation_run_0/data/profiler/output.dat

         567956904 function calls (565246700 primitive calls) in 508.142 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 38127429   57.336    0.000   97.875    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
  1370840   53.304    0.000  160.526    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
 41773699   31.087    0.000   36.313    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
 14661194   29.730    0.000   53.896    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 55593240   23.379    0.000   40.336    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
376981/279   20.791    0.000    0.099    0.000 {method 'recv' of '_socket.socket' objects}
  3156697   13.397    0.000   60.842    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040   11.719    0.000   64.732    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   367082   11.147    0.000   26.934    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   959773   10.651    0.000   10.651    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 55784882   10.234    0.000   10.234    0.000 {built-in method _struct.unpack}
  4468505    9.657    0.000  102.364    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
   445472    9.529    0.000  126.477    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
  1108486    9.439    0.000    9.439    0.000 {built-in method numpy.array}
   463920    8.894    0.000   21.229    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
  4290075    8.830    0.000  109.141    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
 81764727    7.973    0.000    7.974    0.000 {built-in method builtins.isinstance}
   954384    7.639    0.000   13.111    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
 55593240    6.879    0.000    6.879    0.000 {built-in method _struct.calcsize}
   495767    5.017    0.000    9.408    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   494279    4.911    0.000    5.606    0.000 {method 'sendall' of '_socket.socket' objects}
   428304    4.707    0.000    5.701    0.000 {function KDTree.query_ball_point at 0xffff5617a520}
   367080    4.703    0.000    5.631    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
495768/495767    4.342    0.000   62.659    0.000 /app/utils/logging.py:148(info)
 36265695    4.340    0.000    4.340    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
   495768    4.236    0.000    4.236    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
     3602    3.915    0.001  134.097    0.037 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
  5305055    3.906    0.000    5.804    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
   367082    3.455    0.000   63.688    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
502176/4466    2.983    0.000  721.398    0.162 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
1517422/13    2.694    0.000    0.200    0.015 {method 'acquire' of '_thread.lock' objects}
 14661197    2.610    0.000    2.610    0.000 {method 'decode' of 'bytes' objects}
   495767    2.385    0.000    4.589    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   959773    2.358    0.000   13.440    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   495767    2.348    0.000   19.999    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   188487    2.264    0.000    2.264    0.000 {method 'send' of '_socket.socket' objects}
   494275    2.120    0.000    6.754    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:723(uuid4)
   188487    2.119    0.000   35.207    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
   954384    2.075    0.000   15.187    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   495767    2.066    0.000   43.424    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   495767    2.040    0.000   22.912    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   495770    2.009    0.000    3.715    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
