Wed Jan 24 02:36:18 2024    /app/output/2024-01-24/mctse_evaluation_model/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.5/simulation_run_2/data/profiler/output.dat

         374641697 function calls (373376641 primitive calls) in 199.485 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 56229648   10.200    0.000   10.200    0.000 {built-in method _struct.unpack}
 56047213   20.072    0.000   36.805    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 56047213    6.689    0.000    6.689    0.000 {built-in method _struct.calcsize}
 14681236    2.703    0.000    2.703    0.000 {method 'decode' of 'bytes' objects}
 14681235   12.070    0.000   34.373    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 10161678    1.076    0.000    1.076    0.000 {built-in method builtins.hash}
  9191404    1.761    0.000    2.712    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7450078    1.161    0.000    1.161    0.000 {method 'append' of 'list' objects}
  7312290    0.925    0.000    0.925    0.000 {built-in method builtins.isinstance}
  7288735    1.739    0.000    3.867    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  7267897    0.846    0.000    0.846    0.000 {built-in method builtins.len}
  5577484    1.417    0.000    1.977    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5572265    0.559    0.000    0.559    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  5478179    0.868    0.000    0.868    0.000 {method 'keys' of 'dict' objects}
  4613372    2.867    0.000   57.151    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4441116    1.915    0.000   57.866    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3156907    4.016    0.000   34.644    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2877110    0.261    0.000    0.261    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2566145    0.227    0.000    0.227    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2510359    0.249    0.000    0.249    0.000 {built-in method posix.fspath}
  2059078    0.362    0.000    0.362    0.000 {method 'get' of 'dict' objects}
  1695042    0.460    0.000    1.631    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1499477    0.321    0.000    0.321    0.000 {method 'rfind' of 'str' objects}
  1477254    0.306    0.000    0.455    0.000 <frozen posixpath>:52(normcase)
  1477254    0.581    0.000    1.036    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
  1472984    0.696    0.000    0.696    0.000 {method 'update' of 'dict' objects}
1470197/862325    0.406    0.000    0.238    0.000 {method 'acquire' of '_thread.lock' objects}
  1453994    0.128    0.000    0.128    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
  1451787    0.128    0.000    0.128    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
  1451787    0.125    0.000    0.125    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
  1448185    3.618    0.000    8.051    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
  1448185    0.513    0.000    0.513    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
  1448185    0.895    0.000    8.946    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
  1446003    0.366    0.000    0.366    0.000 {built-in method _struct.pack}
  1157120    0.171    0.000    0.171    0.000 {method '__exit__' of '_thread.lock' objects}
  1135425   10.775    0.000   10.775    0.000 {built-in method numpy.array}
   995987    0.143    0.000    0.143    0.000 {built-in method builtins.hasattr}
   984969    0.136    0.000    0.136    0.000 {built-in method _thread.get_ident}
   984836    0.173    0.000    0.173    0.000 {method 'end' of 're.Match' objects}
   984836    0.322    0.000    0.322    0.000 {method 'match' of 're.Pattern' objects}
   984836    0.170    0.000    0.170    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
   982816    0.170    0.000    0.170    0.000 {method 'join' of 'str' objects}
   982686    9.855    0.000    9.855    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   982686    0.927    0.000   11.218    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   982686    0.338    0.000   11.571    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
977723/977347    0.235    0.000    0.233    0.000 {method '__enter__' of '_thread.lock' objects}
977723/977220    0.477    0.000    0.709    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
   977723    0.262    0.000    0.374    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
   977611    0.271    0.000    0.521    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
   977555    0.304    0.000    0.825    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
   970274    0.235    0.000    0.361    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
   810781    0.252    0.000    0.252    0.000 {method 'encode' of 'str' objects}
   805199    0.139    0.000    0.139    0.000 {method 'values' of 'dict' objects}
   663133    0.296    0.000    1.098    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   653073    0.146    0.000    0.146    0.000 {method 'startswith' of 'str' objects}
   626292    0.175    0.000    0.567    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   562500    0.098    0.000    0.098    0.000 {method 'items' of 'dict' objects}
   540229    0.124    0.000    0.198    0.000 <frozen posixpath>:41(_get_sep)
   518688    0.240    0.000    0.240    0.000 {method 'clear' of 'dict' objects}
   494979    0.055    0.000    0.055    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
   492551    0.086    0.000    0.086    0.000 {built-in method sys._getframe}
   492551    0.226    0.000    0.226    0.000 {built-in method posix.getpid}
   492551    0.326    0.000    0.515    0.000 <frozen genericpath>:133(_splitext)
   492551    0.303    0.000    0.921    0.000 <frozen posixpath>:117(splitext)
   492551    0.358    0.000    0.706    0.000 <frozen posixpath>:169(basename)
   492551    0.060    0.000    0.060    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   492551    0.057    0.000    0.057    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   492551    0.070    0.000    0.070    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   492551    0.136    0.000    0.195    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   492418    0.139    0.000    0.139    0.000 {method 'acquire' of '_thread.RLock' objects}
   492418    0.091    0.000    0.091    0.000 {method 'release' of '_thread.RLock' objects}
   492418    0.078    0.000    0.078    0.000 {built-in method time.time}
   492418    0.365    0.000    5.619    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   492418    0.124    0.000    0.189    0.000 /app/utils/logging.py:55(__init__)
   492418    0.076    0.000    0.076    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
   492418    0.807    0.000    2.062    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   492418    1.429    0.000   31.163    0.000 /app/utils/logging.py:148(info)
   492418    2.017    0.000    5.087    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   492418    0.160    0.000    1.030    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:173(_start_worker_thread)
   492418    0.055    0.000    0.055    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   492418    0.625    0.000    1.806    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   492418    0.475    0.000   20.761    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   492418    0.340    0.000   12.337    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   492418    0.191    0.000    0.191    0.000 {built-in method _asyncio.current_task}
   492418    0.277    0.000    5.369    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   492418    0.071    0.000    0.071    0.000 /app/utils/logging.py:50(__new__)
   492418    0.154    0.000    0.293    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:968(acquire)
   492418    0.154    0.000    0.245    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:975(release)
   492418    0.133    0.000    0.219    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:170(<lambda>)
   492418    0.127    0.000    0.277    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:235(_put)
   492418    0.407    0.000   21.279    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   492418    0.366    0.000   12.851    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   492418    0.061    0.000    0.061    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:102(_create_formatter_if_necessary)
