Wed Jan 24 04:13:51 2024    /app/output/2024-01-24/ctms_siot/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_4/data/profiler/output.dat

         606005483 function calls (604630937 primitive calls) in 256.103 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 95979137    8.755    0.000    8.755    0.000 {built-in method builtins.isinstance}
 55101024    9.709    0.000    9.709    0.000 {built-in method _struct.unpack}
 54897179   19.506    0.000   35.489    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 54897179    6.430    0.000    6.430    0.000 {built-in method _struct.calcsize}
 48863410   10.943    0.000   14.599    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
 44927203   18.926    0.000   40.571    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 43272833    3.091    0.000    3.091    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
 14601086    2.549    0.000    2.549    0.000 {method 'decode' of 'bytes' objects}
 14601085   11.703    0.000   33.262    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  9607712    1.431    0.000    1.431    0.000 {method 'keys' of 'dict' objects}
  8883607    0.986    0.000    0.986    0.000 {built-in method builtins.len}
  8350576    0.851    0.000    0.851    0.000 {built-in method builtins.hash}
  8088255    1.248    0.000    1.248    0.000 {method 'append' of 'list' objects}
  7283790    1.380    0.000    2.095    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  5590577    0.564    0.000    0.564    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  5408365    1.280    0.000    2.817    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  4279285    2.789    0.000   55.422    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4085373    1.664    0.000   55.720    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3148840    3.932    0.000   33.863    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  3005863    0.441    0.000    0.441    0.000 {method 'items' of 'dict' objects}
  2724855    0.263    0.000    0.263    0.000 {built-in method posix.fspath}
  2515138    0.419    0.000    0.419    0.000 {method 'get' of 'dict' objects}
  2503612    0.227    0.000    0.227    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2099741    0.187    0.000    0.187    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  1735662    0.157    0.000    0.157    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:237(get_recommended_transactions_ids)
  1735662    0.826    0.000    1.221    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
  1628387    0.350    0.000    0.350    0.000 {method 'rfind' of 'str' objects}
  1605900    0.327    0.000    0.484    0.000 <frozen posixpath>:52(normcase)
  1605900    0.621    0.000    1.105    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
1604293/931963    0.434    0.000    0.250    0.000 {method 'acquire' of '_thread.lock' objects}
  1595664    0.399    0.000    0.399    0.000 {built-in method _struct.pack}
  1568302    0.432    0.000    1.495    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1430903    0.651    0.000    0.651    0.000 {method 'update' of 'dict' objects}
  1269550    0.185    0.000    0.185    0.000 {method '__exit__' of '_thread.lock' objects}
  1210952    9.745    0.000   55.605    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
  1110244    0.185    0.000    0.185    0.000 {method 'values' of 'dict' objects}
  1082789    0.154    0.000    0.154    0.000 {built-in method builtins.hasattr}
  1070841    0.147    0.000    0.147    0.000 {built-in method _thread.get_ident}
  1070600    0.180    0.000    0.180    0.000 {method 'end' of 're.Match' objects}
  1070600    0.363    0.000    0.363    0.000 {method 'match' of 're.Pattern' objects}
  1070600    0.177    0.000    0.177    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
1068918/1068158    0.251    0.000    0.244    0.000 {method '__enter__' of '_thread.lock' objects}
1068918/1068099    0.495    0.000    0.738    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
1068918/1068896    0.286    0.000    0.408    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
  1068768    0.288    0.000    0.549    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
  1068693    0.334    0.000    0.882    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
  1066786    0.231    0.000    0.368    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
  1063463    8.835    0.000    8.835    0.000 {built-in method numpy.array}
   990328    0.166    0.000    0.166    0.000 {method 'join' of 'str' objects}
   990198   10.462    0.000   10.462    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   990198    0.899    0.000   11.789    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   990198    0.340    0.000   12.140    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   953271    0.086    0.000    0.086    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
   948782    0.088    0.000    0.088    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
   948782    0.083    0.000    0.083    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
   945190    2.359    0.000    5.216    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   945172    0.327    0.000    0.327    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
   945172    0.602    0.000    5.817    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   891361    0.281    0.000    0.281    0.000 {method 'encode' of 'str' objects}
   776230    1.166    0.000    1.166    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   769506    0.456    0.000    0.456    0.000 {built-in method numpy.asarray}
   656705    0.288    0.000    1.062    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   655042    0.149    0.000    0.149    0.000 {method 'startswith' of 'str' objects}
   583089    0.132    0.000    0.208    0.000 <frozen posixpath>:41(_get_sep)
   572454    0.156    0.000    0.508    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   538156    0.061    0.000    0.061    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
   536420    0.196    0.000    0.196    0.000 {built-in method now}
   535541    0.091    0.000    0.091    0.000 {built-in method sys._getframe}
   535541    0.249    0.000    0.249    0.000 {built-in method posix.getpid}
   535541    0.353    0.000    0.562    0.000 <frozen genericpath>:133(_splitext)
   535541    0.329    0.000    1.001    0.000 <frozen posixpath>:117(splitext)
   535541    0.386    0.000    0.757    0.000 <frozen posixpath>:169(basename)
   535541    0.065    0.000    0.065    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   535541    0.061    0.000    0.061    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   535541    0.080    0.000    0.080    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   535541    0.145    0.000    0.210    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   535300    0.150    0.000    0.150    0.000 {method 'acquire' of '_thread.RLock' objects}
   535300    0.096    0.000    0.096    0.000 {method 'release' of '_thread.RLock' objects}
   535300    0.083    0.000    0.083    0.000 {built-in method time.time}
   535300    0.383    0.000    6.080    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   535300    0.083    0.000    0.083    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
   535300    0.862    0.000    2.197    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   535300    1.462    0.000   34.515    0.000 /app/utils/logging.py:148(info)
   535300    0.130    0.000    0.200    0.000 /app/utils/logging.py:55(__init__)
   535300    2.165    0.000    5.473    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   535300    0.062    0.000    0.062    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   535300    0.685    0.000    1.978    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   535300    0.175    0.000    1.126    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:173(_start_worker_thread)
   535300    0.512    0.000   22.366    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   535300    0.358    0.000   13.325    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   535300    0.198    0.000    0.198    0.000 {built-in method _asyncio.current_task}
   535300    0.294    0.000    5.769    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   535300    0.079    0.000    0.079    0.000 /app/utils/logging.py:50(__new__)
   535300    0.161    0.000    0.311    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:968(acquire)
   535300    0.162    0.000    0.258    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:975(release)
   535300    0.139    0.000    0.230    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:170(<lambda>)
   535300    0.136    0.000    0.322    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:235(_put)
   535300    0.448    0.000   22.966    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   535300    0.394    0.000   13.878    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   535300    0.063    0.000    0.063    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:102(_create_formatter_if_necessary)
   535300    0.184    0.000    2.163    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:78(enqueue_event)
   535300    0.579    0.000   11.655    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   535300    0.224    0.000    0.950    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:192(_worker_thread_is_running)
   535300    0.163    0.000    0.256    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:129(getLevelName)
   535300    0.060    0.000    0.060    0.000 /app/utils/logging.py:107(get_instance)
   535300    0.478    0.000    0.757    0.000 /app/utils/logging.py:178(get_logger)
   535300    0.597    0.000   12.963    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   535300    0.609    0.000    7.688    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
   535300    0.186    0.000    0.186    0.000 {built-in method _heapq.heappush}
   535300    4.239    0.000    4.239    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   535300    0.630    0.000    6.764    0.000 /app/utils/logging.py:35(format)
   535300    0.333    0.000    0.726    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1220(is_alive)
   535300    0.677    0.000    5.528    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
   535300    0.168    0.000    0.333    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1153(_wait_for_tstate_lock)
   533468    0.657    0.000    2.789    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
   533468    0.107    0.000    0.164    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:232(_qsize)
   533468    0.158    0.000    2.947    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:159(_fetch_event)
   533411    0.183    0.000    0.381    0.000 {method 'pop' of 'dict' objects}
533394/174293    0.237    0.000  101.411    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
   533393    0.100    0.000    0.100    0.000 {method 'count' of 'list' objects}
   533393    0.072    0.000    0.072    0.000 {built-in method from_bytes}
   533393    1.154    0.000    1.237    0.000 {built-in method posix.urandom}
   533393    0.744    0.000    1.042    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:139(__init__)
   533393    0.125    0.000    0.197    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:126(_convert_data_to_send)
   533393    0.330    0.000    6.670    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:224(_send_via_socket)
   533393    0.508    0.000   15.365    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
   533393    0.330    0.000  163.927    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
   533393    0.108    0.000    0.551    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:238(_get)
   533393    0.394    0.000    3.013    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:723(uuid4)
   533393    0.442    0.000    0.442    0.000 {built-in method _heapq.heappop}
   533393    5.242    0.000    5.383    0.000 {method 'sendall' of '_socket.socket' objects}
   517248    0.206    0.000    0.206    0.000 {method 'clear' of 'dict' objects}
   454814    2.998    0.000   11.544    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   454814    0.374    0.000    0.611    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:442(get_num_transactions)
   454814    0.175    0.000    0.281    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:209(get_num_trustworthy_relationships)
   454814    0.184    0.000    0.296    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:212(get_num_untrustworthy_relationships)
   454814    0.229    0.000    0.345    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:220(get_num_relationships)
   454814    0.324    0.000    0.424    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:227(get_untrustworthy_devices)
   454814    0.170    0.000    0.236    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:181(get_trustworthy_devices)
   429309    2.298    0.000   63.852    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
   423430    0.062    0.000    0.062    0.000 {built-in method builtins.issubclass}
   420657    0.042    0.000    0.042    0.000 {built-in method builtins.id}
   416741    0.102    0.000    0.663    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/core/_methods.py:61(_all)
   413115    2.832    0.000    3.581    0.000 {function KDTree.query_ball_point at 0xffffa5249e40}
   413115    0.320    0.000    4.842    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/scipy/spatial/_kdtree.py:480(query_ball_point)
   413115    0.044    0.000    0.044    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/core/fromnumeric.py:1976(_shape_dispatcher)
   413115    0.071    0.000    0.071    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/core/fromnumeric.py:1980(shape)
   411459    0.530    0.000    1.152    0.000 /app/utils/simulation.py:21(is_object_in_simulation)
   400788   25.146    0.000   25.146    0.000 {method 'recv' of '_socket.socket' objects}
   352081    4.780    0.000   15.943    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   352081    1.266    0.000   35.462    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
   352079    1.064    0.000    1.915    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
   352079    0.040    0.000    0.040    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2379(_norm_dispatcher)
   352079    0.083    0.000    0.083    0.000 {method 'conj' of 'numpy.ndarray' objects}
   332901    0.047    0.000    0.047    0.000 {method 'getrandbits' of '_random.Random' objects}
   313110    0.061    0.000    0.061    0.000 {method 'random' of '_random.Random' objects}
   313110    0.122    0.000    0.183    0.000 /usr/local/python/3.12.1/lib/python3.12/random.py:494(uniform)
274724/1003    0.314    0.000    0.786    0.001 /usr/local/python/3.12.1/lib/python3.12/copy.py:118(deepcopy)
   258624    0.109    0.000    0.315    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:77(reset)
   252381    0.049    0.000    0.049    0.000 {built-in method builtins.getattr}
