Wed Jan 24 02:00:43 2024    /app/output/2024-01-24/mctse_evaluation_model/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.4/simulation_run_1/data/profiler/output.dat

         362303374 function calls (361124978 primitive calls) in 191.066 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 56006098    9.981    0.000    9.981    0.000 {built-in method _struct.unpack}
 55800686   19.520    0.000   35.936    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 55800686    6.583    0.000    6.583    0.000 {built-in method _struct.calcsize}
 14675092    2.603    0.000    2.603    0.000 {method 'decode' of 'bytes' objects}
 14675091   11.788    0.000   33.561    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  8481043    0.888    0.000    0.888    0.000 {built-in method builtins.hash}
  7550206    1.434    0.000    2.206    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7448314    0.845    0.000    0.845    0.000 {built-in method builtins.len}
  7443668    1.137    0.000    1.137    0.000 {method 'append' of 'list' objects}
  7053246    0.864    0.000    0.865    0.000 {built-in method builtins.isinstance}
  5651189    1.358    0.000    3.000    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5303184    1.322    0.000    1.849    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5297993    0.527    0.000    0.527    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  4961783    0.776    0.000    0.776    0.000 {method 'keys' of 'dict' objects}
  4518195    2.783    0.000   55.611    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4325564    1.811    0.000   56.175    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3157251    3.892    0.000   33.769    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2487470    0.228    0.000    0.228    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2394290    0.233    0.000    0.233    0.000 {built-in method posix.fspath}
  2153604    0.192    0.000    0.192    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  1996683    0.336    0.000    0.336    0.000 {method 'get' of 'dict' objects}
  1669314    0.450    0.000    1.587    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1669175    0.415    0.000    0.415    0.000 {built-in method _struct.pack}
  1429838    0.296    0.000    0.296    0.000 {method 'rfind' of 'str' objects}
  1407582    0.290    0.000    0.429    0.000 <frozen posixpath>:52(normcase)
  1407582    0.551    0.000    0.981    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
1406055/818117    0.391    0.000    0.230    0.000 {method 'acquire' of '_thread.lock' objects}
  1387261    0.645    0.000    0.645    0.000 {method 'update' of 'dict' objects}
  1139340    0.173    0.000    0.173    0.000 {method '__exit__' of '_thread.lock' objects}
  1109424   10.109    0.000   10.109    0.000 {built-in method numpy.array}
  1038680    0.099    0.000    0.099    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
  1035487    0.093    0.000    0.093    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
  1035487    0.092    0.000    0.092    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
  1031885    2.612    0.000    5.813    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
  1031885    0.378    0.000    0.378    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
  1031885    0.660    0.000    6.474    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   949595    0.133    0.000    0.133    0.000 {built-in method builtins.hasattr}
   938530    0.127    0.000    0.127    0.000 {built-in method _thread.get_ident}
   938388    0.159    0.000    0.159    0.000 {method 'end' of 're.Match' objects}
   938388    0.306    0.000    0.306    0.000 {method 'match' of 're.Pattern' objects}
   938388    0.165    0.000    0.165    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
936808/936740    0.250    0.000    0.357    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
936807/936417    0.225    0.000    0.221    0.000 {method '__enter__' of '_thread.lock' objects}
936807/936352    0.433    0.000    0.654    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
   936697    0.259    0.000    0.495    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
   936643    0.291    0.000    0.786    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
   936215    0.159    0.000    0.159    0.000 {method 'join' of 'str' objects}
   936082    9.289    0.000    9.289    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   936082    0.864    0.000   10.559    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   936082    0.319    0.000   10.896    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   930837    0.203    0.000    0.320    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
   850829    0.254    0.000    0.254    0.000 {method 'encode' of 'str' objects}
   790079    0.135    0.000    0.135    0.000 {method 'values' of 'dict' objects}
   676643    0.300    0.000    1.101    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   607617    0.166    0.000    0.539    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   595724    0.130    0.000    0.130    0.000 {method 'startswith' of 'str' objects}
   557590    0.096    0.000    0.096    0.000 {method 'items' of 'dict' objects}
   518688    0.211    0.000    0.211    0.000 {method 'clear' of 'dict' objects}
   517038    0.116    0.000    0.185    0.000 <frozen posixpath>:41(_get_sep)
   471651    0.052    0.000    0.052    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
   469997    0.164    0.000    0.164    0.000 {built-in method now}
   469336    0.082    0.000    0.082    0.000 {built-in method sys._getframe}
   469336    0.216    0.000    0.216    0.000 {built-in method posix.getpid}
   469336    0.307    0.000    0.480    0.000 <frozen genericpath>:133(_splitext)
   469336    0.285    0.000    0.861    0.000 <frozen posixpath>:117(splitext)
   469336    0.338    0.000    0.661    0.000 <frozen posixpath>:169(basename)
   469336    0.057    0.000    0.057    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   469336    0.054    0.000    0.054    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   469336    0.067    0.000    0.067    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   469336    0.130    0.000    0.185    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   469194    0.131    0.000    0.131    0.000 {method 'acquire' of '_thread.RLock' objects}
   469194    0.086    0.000    0.086    0.000 {method 'release' of '_thread.RLock' objects}
   469194    0.074    0.000    0.074    0.000 {built-in method time.time}
   469194    0.351    0.000    5.331    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   469194    0.119    0.000    0.180    0.000 /app/utils/logging.py:55(__init__)
   469194    0.071    0.000    0.071    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
   469194    0.761    0.000    1.947    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
   469194    1.420    0.000   29.712    0.000 /app/utils/logging.py:148(info)
   469194    1.930    0.000    4.816    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
   469194    0.154    0.000    1.005    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:173(_start_worker_thread)
   469194    0.054    0.000    0.054    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   469194    0.607    0.000    1.728    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   469194    0.462    0.000   19.767    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   469194    0.323    0.000   11.765    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   469194    0.183    0.000    0.183    0.000 {built-in method _asyncio.current_task}
   469194    0.270    0.000    5.086    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   469194    0.068    0.000    0.068    0.000 /app/utils/logging.py:50(__new__)
   469194    0.149    0.000    0.280    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:968(acquire)
   469194    0.145    0.000    0.231    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:975(release)
   469194    0.130    0.000    0.211    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:170(<lambda>)
   469194    0.120    0.000    0.264    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:235(_put)
   469194    0.397    0.000   20.252    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   469194    0.352    0.000   12.254    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   469194    0.056    0.000    0.056    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:102(_create_formatter_if_necessary)
   469194    0.164    0.000    1.894    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:78(enqueue_event)
   469194    0.525    0.000   10.237    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   469194    0.187    0.000    0.835    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:192(_worker_thread_is_running)
