Thu Jan 25 06:35:16 2024    /app/output/2024-01-25/cbstm_iot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.5/simulation_run_2/data/profiler/output.dat

         548563349 function calls (546244143 primitive calls) in 514.976 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 73193620    7.358    0.000    7.358    0.000 {built-in method builtins.isinstance}
 55802160   10.517    0.000   10.517    0.000 {built-in method _struct.unpack}
 55629167   24.071    0.000   41.539    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 55629167    7.107    0.000    7.107    0.000 {built-in method _struct.calcsize}
 37651139   28.992    0.000   33.885    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
 33722372   52.215    0.000   89.230    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 32157600    3.973    0.000    3.973    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
 14609198    2.674    0.000    2.674    0.000 {method 'decode' of 'bytes' objects}
 14609196   30.531    0.000   55.281    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  9664635    1.478    0.000    1.478    0.000 {method 'keys' of 'dict' objects}
  9115554    0.950    0.000    0.950    0.000 {built-in method builtins.hash}
  8233433    0.955    0.000    0.955    0.000 {built-in method builtins.len}
  8131640    2.013    0.000    2.843    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  7838748    1.213    0.000    1.213    0.000 {method 'append' of 'list' objects}
  6213947    4.672    0.000    6.812    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5493539    0.920    0.000    0.920    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  4527172   10.054    0.000  105.496    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4364612    9.220    0.000  112.974    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3289147    0.508    0.000    0.508    0.000 {method 'items' of 'dict' objects}
  3156626   13.718    0.000   62.365    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2521635    0.313    0.000    0.313    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2516376    0.272    0.000    0.272    0.000 {built-in method posix.fspath}
  2261733    0.325    0.000    0.325    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2211335    0.390    0.000    0.390    0.000 {method 'get' of 'dict' objects}
  1653403    1.503    0.000    2.782    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  1594677    0.218    0.000    0.218    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:237(get_recommended_transactions_ids)
  1594677    1.711    0.000    2.157    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
1511482/5    2.527    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
  1502896    0.330    0.000    0.330    0.000 {method 'rfind' of 'str' objects}
  1480650    1.492    0.000    2.040    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
  1480650    0.383    0.000    0.547    0.000 /usr/local/python/3.12.1/lib/python3.12/posixpath.py:52(normcase)
  1405632    0.721    0.000    0.721    0.000 {method 'update' of 'dict' objects}
  1356612   49.641    0.000  147.281    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
  1342178    0.350    0.000    0.350    0.000 {built-in method _struct.pack}
  1215329    0.148    0.000    0.148    0.000 /app/data_models/iot_devices/smart_phone.py:151(all)
  1211461    0.146    0.000    0.146    0.000 /app/data_models/iot_devices/induction_loop.py:111(all)
  1211461    0.149    0.000    0.149    0.000 /app/data_models/iot_devices/traffic_camera.py:127(all)
  1207859   10.012    0.000   17.049    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
  1207858    0.850    0.000    0.850    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
  1207858    2.666    0.000   19.727    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
  1193536    0.203    0.000    0.203    0.000 {method 'values' of 'dict' objects}
  1175582    0.186    0.000    0.186    0.000 {method '__exit__' of '_thread.lock' objects}
  1128613   10.426    0.000   10.426    0.000 {built-in method numpy.array}
998949/997604    0.273    0.000    0.256    0.000 {method '__enter__' of '_thread.lock' objects}
998949/997484    0.343    0.000    0.598    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
998949/998940    0.331    0.000    0.452    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
   998086    0.178    0.000    0.178    0.000 {built-in method builtins.hasattr}
993617/993596    0.370    0.000    0.629    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
   988896    0.147    0.000    0.147    0.000 {built-in method _thread.get_ident}
   987102    0.171    0.000    0.171    0.000 {method 'end' of 're.Match' objects}
   987102    0.394    0.000    0.394    0.000 {method 'match' of 're.Pattern' objects}
   987100    0.263    0.000    0.263    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:831(filter)
   985511    1.037    0.000    1.658    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
   983914    0.268    0.000    0.388    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:268(__hash__)
   960643    0.170    0.000    0.171    0.000 {method 'join' of 'str' objects}
   960510   11.113    0.000   11.113    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
   960510    2.422    0.000   13.981    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   960510    1.344    0.000   15.347    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   819859    1.494    0.000    1.494    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   813115    0.594    0.000    0.594    0.000 {built-in method numpy.asarray}
   773788    0.258    0.000    0.258    0.000 {method 'encode' of 'str' objects}
   647358    1.082    0.000    1.986    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
   612651    0.556    0.000    0.996    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:40(readInt)
   610297    0.140    0.000    0.140    0.000 {method 'startswith' of 'str' objects}
   541624    0.175    0.000    0.255    0.000 /usr/local/python/3.12.1/lib/python3.12/posixpath.py:41(_get_sep)
   518688    0.246    0.000    0.246    0.000 {method 'clear' of 'dict' objects}
500066/4608    3.174    0.000  170.797    0.037 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
496460/496459    0.084    0.000    0.084    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:601(is_set)
495346/495337    0.195    0.000    0.259    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1484(current_thread)
   494830    0.205    0.000    0.205    0.000 {built-in method now}
   493690    0.718    0.000    1.130    0.000 /usr/local/python/3.12.1/lib/python3.12/posixpath.py:169(basename)
   493688    0.075    0.000    0.075    0.000 {built-in method sys._getframe}
   493688    0.268    0.000    0.268    0.000 {built-in method posix.getpid}
   493688    0.090    0.000    0.090    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:37(current_process)
   493688    0.082    0.000    0.082    0.000 /usr/local/python/3.12.1/lib/python3.12/multiprocessing/process.py:189(name)
   493688    0.122    0.000    0.122    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1180(name)
   493688    0.901    0.000    1.648    0.000 /usr/local/python/3.12.1/lib/python3.12/posixpath.py:117(splitext)
   493688    0.449    0.000    0.639    0.000 /usr/local/python/3.12.1/lib/python3.12/genericpath.py:133(_splitext)
   493552    2.072    0.000    3.829    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   493551    1.003    0.000    7.320    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   493551    4.406    0.000    4.406    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   493551    1.122    0.000    6.155    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
   493550    0.160    0.000    0.160    0.000 {method 'acquire' of '_thread.RLock' objects}
   493550    0.093    0.000    0.093    0.000 {method 'release' of '_thread.RLock' objects}
   493550    0.090    0.000    0.090    0.000 {built-in method time.time}
   493550    4.493    0.000   64.898    0.000 /app/utils/logging.py:148(info)
   493550    0.164    0.000    0.235    0.000 /app/utils/logging.py:55(__init__)
   493550    0.099    0.000    0.099    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:67(_setup_transport)
   493550    5.227    0.000    9.784    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
