Wed Jan 24 05:06:48 2024    /app/output/2024-01-24/ctms_siot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.5/simulation_run_0/data/profiler/output.dat

         450551666 function calls (449669358 primitive calls) in 195.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
382348/287207    0.184    0.000  181.340    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
   382345    0.267    0.000  127.147    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
     2908    0.079    0.000   58.769    0.020 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/main.py:192(simulationStep)
   330783    1.771    0.000   52.041    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
  3082073    1.339    0.000   45.427    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3234933    2.192    0.000   45.153    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
     2908    1.697    0.001   43.448    0.015 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
   915830    6.936    0.000   39.589    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
     2908    0.194    0.000   38.896    0.013 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
     1934    0.022    0.000   36.614    0.019 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:302(_send_events)
     2908    0.042    0.000   31.979    0.011 /app/data_models/iot_devices/traffic_light.py:226(subscribe)
    58160    2.991    0.000   29.597    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
 43549746   15.753    0.000   28.671    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
   153399    0.732    0.000   28.664    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
 31587292   13.259    0.000   28.656    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
    29755    0.075    0.000   28.184    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:180(subscribe)
  2548866    3.213    0.000   27.913    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
 11728570    9.777    0.000   27.430    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
       61    0.022    0.000   26.508    0.435 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:205(_delay_processing)
   153399    0.551    0.000   25.937    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
   383267    1.094    0.000   25.354    0.000 /app/utils/logging.py:148(info)
    29755    0.147    0.000   25.150    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:275(_subscribe)
   267459    0.978    0.000   24.885    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
     2908    0.220    0.000   23.174    0.008 /app/data_models/iot_devices/smart_phone.py:155(log)
   153399    0.703    0.000   20.825    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
   306801   19.866    0.000   19.870    0.000 {method 'recv' of '_socket.socket' objects}
   115409    0.267    0.000   19.437    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
     2908    0.155    0.000   17.727    0.006 /app/data_models/iot_devices/smart_phone.py:94(update)
   383267    0.340    0.000   17.019    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   383267    0.401    0.000   16.529    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
     2908    0.146    0.000   15.583    0.005 /app/data_models/iot_devices/vehicle.py:251(log)
   115409    0.306    0.000   15.308    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:149(_getCmd)
     2908    0.074    0.000   15.009    0.005 /app/data_models/iot_devices/vehicle.py:156(update)
   175837    0.298    0.000   14.034    0.000 /app/data_models/iot_devices/smart_phone.py:49(update)
    91622    0.160    0.000   12.578    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
     1934    0.035    0.000   12.269    0.006 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:95(send)
   267459    3.387    0.000   11.099    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   382345    0.381    0.000   10.342    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
 34315399    7.682    0.000   10.280    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
   383267    0.292    0.000   10.211    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   383267    0.266    0.000    9.797    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   383267    0.439    0.000    9.520    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   729544    0.256    0.000    9.075    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   346193    2.402    0.000    8.955    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   729544    0.689    0.000    8.801    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   383267    0.430    0.000    8.551    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   155278    0.084    0.000    8.364    0.000 /app/data_alterantion_model/data_alternation_model.py:24(get_alternated_data)
