Wed Jan 24 02:39:49 2024    /app/output/2024-01-24/mctse_evaluation_model/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.6/simulation_run_0/data/profiler/output.dat

         359021781 function calls (357684121 primitive calls) in 190.065 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   461612    0.265    0.000  107.197    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
     3602    0.108    0.000   78.235    0.022 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/main.py:192(simulationStep)
   442458    2.448    0.000   64.970    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
  4256486    1.892    0.000   56.514    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  4451443    2.753    0.000   55.854    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
     3602    0.251    0.000   50.630    0.014 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
     3602    0.049    0.000   42.002    0.012 /app/data_models/iot_devices/traffic_light.py:226(subscribe)
   364543    1.465    0.000   37.996    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
    72040    3.635    0.000   36.100    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
 55463434   19.511    0.000   35.953    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
    36856    0.098    0.000   34.270    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:180(subscribe)
  3156780    3.948    0.000   34.054    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
 14626088   11.860    0.000   33.765    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
   188437    0.905    0.000   32.305    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
     3602    0.112    0.000   32.239    0.009 /app/data_models/iot_devices/vehicle.py:156(update)
    36856    0.189    0.000   30.666    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:275(_subscribe)
   468049    1.370    0.000   29.399    0.000 /app/utils/logging.py:148(info)
   188437    0.648    0.000   28.936    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
     3602    0.205    0.000   26.806    0.007 /app/data_models/iot_devices/smart_phone.py:94(update)
   143282    0.258    0.000   23.102    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
   188437    1.036    0.000   23.037    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
   376884   21.821    0.000   21.840    0.000 {method 'recv' of '_socket.socket' objects}
     3602    0.296    0.000   21.639    0.006 /app/data_models/iot_devices/smart_phone.py:155(log)
   142847    0.341    0.000   20.773    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
   468049    0.385    0.000   20.051    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   468049    0.452    0.000   19.576    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
