Wed Jan 24 01:15:27 2024    /app/output/2024-01-24/mctse_evaluation_model/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_1/data/profiler/output.dat

         433445619 function calls (432423017 primitive calls) in 236.187 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   539838   26.976    0.000   26.992    0.000 {method 'recv' of '_socket.socket' objects}
 59244998   20.996    0.000   38.582    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
  1286196   16.212    0.000   16.212    0.000 {built-in method numpy.array}
 15082324   12.246    0.000   34.826    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
  1108403   11.092    0.000   11.092    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 59518461   10.735    0.000   10.735    0.000 {built-in method _struct.unpack}
   428720    8.299    0.000   27.793    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
 59244998    7.070    0.000    7.070    0.000 {built-in method _struct.calcsize}
  2691133    6.615    0.000   14.740    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   551899    5.846    0.000    5.986    0.000 {method 'sendall' of '_socket.socket' objects}
   555028    4.444    0.000    4.444    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   553291    3.956    0.000   13.180    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
  3156632    3.909    0.000   33.961    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040    3.634    0.000   36.098    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   269915    3.494    0.000    3.494    0.000 {method 'send' of '_socket.socket' objects}
  5351125    3.318    0.000   58.098    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 12198300    2.876    0.000    6.335    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
   506459    2.806    0.000   68.700    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
 15082325    2.689    0.000    2.689    0.000 {method 'decode' of 'bytes' objects}
 14360027    2.680    0.000    4.109    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
   428720    2.588    0.000   71.649    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
   555028    2.252    0.000    5.652    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  5087380    2.114    0.000   58.796    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
   555028    1.620    0.000   35.296    0.000 /app/utils/logging.py:148(info)
  2691133    1.619    0.000   16.359    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
  6287176    1.600    0.000    2.239    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
 15463825    1.557    0.000    1.557    0.000 {built-in method builtins.hash}
   429390    1.509    0.000    2.719    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
