Wed Jan 24 01:36:39 2024    /app/output/2024-01-24/mctse_evaluation_model/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_7/data/profiler/output.dat

         353967059 function calls (352767411 primitive calls) in 186.765 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   332882   21.000    0.000   21.007    0.000 {method 'recv' of '_socket.socket' objects}
 55319943   19.457    0.000   35.818    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 14575988   11.766    0.000   33.525    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 55489327    9.943    0.000    9.943    0.000 {built-in method _struct.unpack}
  1103130    9.785    0.000    9.785    0.000 {built-in method numpy.array}
   924541    9.267    0.000    9.267    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 55319943    6.558    0.000    6.558    0.000 {built-in method _struct.calcsize}
   367698    5.320    0.000   17.658    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   456252    4.601    0.000    4.698    0.000 {method 'sendall' of '_socket.socket' objects}
  3156640    3.947    0.000   33.995    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    72040    3.669    0.000   36.107    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   463218    3.661    0.000    3.661    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
   461239    3.381    0.000   11.141    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
  4449300    2.743    0.000   55.810    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 14575989    2.595    0.000    2.595    0.000 {method 'decode' of 'bytes' objects}
   978188    2.476    0.000    5.510    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   445823    2.434    0.000   64.937    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
   166438    2.314    0.000    2.321    0.000 {method 'send' of '_socket.socket' objects}
   463218    1.958    0.000    4.833    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  4290612    1.844    0.000   56.566    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
    21829    1.556    0.000    1.556    0.000 {built-in method posix.mkdir}
   367698    1.390    0.000   34.619    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
   463218    1.374    0.000   29.356    0.000 /app/utils/logging.py:148(info)
  7115606    1.349    0.000    2.072    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  5237301    1.330    0.000    1.854    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5257263    1.277    0.000    2.801    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
