Wed Jan 24 01:26:18 2024    /app/output/2024-01-24/mctse_evaluation_model/EXP_ACCURACY_TRUST_CONVERGENCE_PERFORMANCE/simulation_run_4/data/profiler/output.dat

         393341390 function calls (391995399 primitive calls) in 213.381 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 58139463   10.452    0.000   10.452    0.000 {built-in method _struct.unpack}
 57884260   20.636    0.000   37.763    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 57884260    6.849    0.000    6.849    0.000 {built-in method _struct.calcsize}
 14910363    2.736    0.000    2.736    0.000 {method 'decode' of 'bytes' objects}
 14910362   12.218    0.000   34.706    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 10590163    1.103    0.000    1.103    0.000 {built-in method builtins.hash}
  9572262    1.829    0.000    2.805    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
  8743062    0.995    0.000    0.995    0.000 {built-in method builtins.len}
  7747126    0.946    0.000    0.947    0.000 {built-in method builtins.isinstance}
  7571234    1.182    0.000    1.182    0.000 {method 'append' of 'list' objects}
  7558925    1.823    0.000    4.021    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  5791975    1.451    0.000    2.041    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  5786865    0.589    0.000    0.589    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
  5614920    0.890    0.000    0.890    0.000 {method 'keys' of 'dict' objects}
  5024020    3.143    0.000   57.734    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
  4784047    1.988    0.000   58.445    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  3156635    4.003    0.000   34.290    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
  2924782    0.269    0.000    0.269    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
  2653514    0.240    0.000    0.240    0.000 /app/data_models/iot_devices/device_handler.py:133(get_devices_group_handler)
  2608295    0.253    0.000    0.253    0.000 {built-in method posix.fspath}
  2170419    0.539    0.000    0.539    0.000 {built-in method _struct.pack}
  2124060    0.359    0.000    0.359    0.000 {method 'get' of 'dict' objects}
