Wed Jan 24 04:43:09 2024    /app/output/2024-01-24/ctms_siot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.30000000000000004/simulation_run_1/data/profiler/output.dat

         527171612 function calls (526268050 primitive calls) in 230.407 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   338248   24.060    0.000   24.068    0.000 {method 'recv' of '_socket.socket' objects}
 47740626   17.342    0.000   31.618    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
 40121909   17.066    0.000   36.681    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
 12722771   10.911    0.000   30.294    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
 43372798    9.758    0.000   13.072    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
  1079764    9.163    0.000   50.007    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
   833027    9.024    0.000    9.024    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:205(iterencode)
 47912495    8.686    0.000    8.686    0.000 {built-in method _struct.unpack}
 85148265    7.941    0.000    7.941    0.000 {built-in method builtins.isinstance}
   916838    7.739    0.000    7.739    0.000 {built-in method numpy.array}
 47740626    5.729    0.000    5.729    0.000 {built-in method _struct.calcsize}
   433687    5.062    0.000    5.143    0.000 {method 'sendall' of '_socket.socket' objects}
   303510    4.231    0.000   14.078    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   435885    3.644    0.000    3.644    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:343(raw_decode)
  2749107    3.475    0.000   30.730    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
    62720    3.243    0.000   32.531    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
   397058    2.842    0.000   10.476    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
 38603672    2.815    0.000    2.815    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1279(value)
   169117    2.750    0.000    2.756    0.000 {method 'send' of '_socket.socket' objects}
   356808    2.504    0.000    3.191    0.000 {function KDTree.query_ball_point at 0xffffa5249e40}
  3695531    2.360    0.000   49.697    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
 12722772    2.301    0.000    2.301    0.000 {method 'decode' of 'bytes' objects}
   861455    2.151    0.000    4.810    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
     3136    2.050    0.001   55.771    0.018 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
   372022    2.038    0.000   56.929    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
   435885    1.830    0.000    4.587    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:298(__init__)
  3516127    1.520    0.000   49.930    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
    19003    1.301    0.000    1.301    0.000 {built-in method posix.mkdir}
   435885    1.273    0.000   29.164    0.000 /app/utils/logging.py:148(info)
  8372172    1.269    0.000    1.269    0.000 {method 'keys' of 'dict' objects}
  6342743    1.215    0.000    1.842    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1254(__hash__)
   303510    1.170    0.000   30.478    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
  4781915    1.150    0.000    2.517    0.000 /app/data_models/iot_devices/device_handler.py:34(get)
  6954645    1.100    0.000    1.100    0.000 {method 'append' of 'list' objects}
   669984    1.099    0.000    1.099    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      550    1.094    0.002    1.136    0.002 {built-in method time.sleep}
   433687    0.977    0.000    1.024    0.000 {built-in method posix.urandom}
   303508    0.928    0.000    1.721    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/numpy/linalg/linalg.py:2383(norm)
   435885    0.853    0.000    1.995    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1611(findCaller)
  7480481    0.852    0.000    0.852    0.000 {built-in method builtins.len}
   833027    0.789    0.000   10.183    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
   169117    0.782    0.000   33.846    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
  1581249    0.772    0.000    1.142    0.000 /app/trust_management/data_models/transaction/transaction_controller.py:272(exists_in_recommendations)
   169117    0.765    0.000   25.009    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
  7210117    0.738    0.000    0.738    0.000 {built-in method builtins.hash}
   433687    0.626    0.000    0.869    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:139(__init__)
   169117    0.580    0.000   30.674    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
   435885    0.569    0.000    4.725    0.000 /usr/local/python/3.12.1/lib/python3.12/json/decoder.py:332(decode)
  1215741    0.568    0.000    0.568    0.000 {method 'update' of 'dict' objects}
   435885    0.566    0.000    1.636    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:122(put)
   861404    0.552    0.000    5.366    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   433762    0.539    0.000    2.142    0.000 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
   435885    0.536    0.000    5.772    0.000 /app/utils/logging.py:35(format)
     2203    0.530    0.000    0.941    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:70(delete_queued_events)
  1307655    0.524    0.000    0.927    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
   435885    0.511    0.000    6.583    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:94(_format_record)
   169117    0.510    0.000    0.733    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:154(_pack)
     2205    0.504    0.000    0.533    0.000 {method 'connect' of '_socket.socket' objects}
  4769126    0.499    0.000    0.499    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:1274(name)
   435885    0.497    0.000   11.053    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   435885    0.492    0.000    9.948    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
   433687    0.439    0.000   11.471    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
869797/866800    0.438    0.000    0.629    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:299(__enter__)
   435885    0.437    0.000   19.025    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   664172    0.419    0.000    0.419    0.000 {built-in method numpy.asarray}
   320804    0.416    0.000    0.910    0.000 /app/utils/simulation.py:21(is_object_in_simulation)
   435885    0.409    0.000    0.645    0.000 /app/utils/logging.py:178(get_logger)
  2646835    0.399    0.000    0.399    0.000 {method 'items' of 'dict' objects}
   435885    0.382    0.000   19.699    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
  1347584    0.366    0.000    1.313    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:53(readDouble)
  2061708    0.359    0.000    0.359    0.000 {method 'get' of 'dict' objects}
1305757/701214    0.357    0.000    0.194    0.000 {method 'acquire' of '_thread.lock' objects}
   433687    0.354    0.000    0.354    0.000 {built-in method _heapq.heappop}
  1335470    0.344    0.000    0.344    0.000 {built-in method _struct.pack}
   435885    0.339    0.000   11.855    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   194811    0.338    0.000   15.759    0.000 /app/data_models/iot_devices/smart_phone.py:49(update)
   397058    0.337    0.000    0.551    0.000 /app/trust_management/data_models/transaction/transaction_manager.py:442(get_num_transactions)
   861404    0.330    0.000    0.330    0.000 /app/data_models/report_management/sensed_device_record.py:87(normalize_vehicle_object)
   435885    0.329    0.000    5.189    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:299(loads)
   436108    0.328    0.000    0.636    0.000 <frozen posixpath>:169(basename)
   127800    0.327    0.000   18.391    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:149(_getCmd)
   433687    0.324    0.000    2.445    0.000 /usr/local/python/3.12.1/lib/python3.12/uuid.py:723(uuid4)
   194811    0.323    0.000    5.625    0.000 /app/data_models/iot_devices/smart_phone.py:55(to_dict)
   433687    0.316    0.000    6.443    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:224(_send_via_socket)
   435885    0.312    0.000   11.372    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   871770    0.312    0.000    0.312    0.000 {method 'match' of 're.Pattern' objects}
   356808    0.311    0.000    4.693    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/scipy/spatial/_kdtree.py:480(query_ball_point)
   127800    0.309    0.000   23.523    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
    31360    0.295    0.000    0.295    0.000 /app/data_models/iot_devices/traffic_light.py:74(update)
   833027    0.293    0.000   10.496    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   436108    0.290    0.000    0.461    0.000 <frozen genericpath>:133(_splitext)
  1327328    0.288    0.000    0.288    0.000 {method 'rfind' of 'str' objects}
   397058    0.288    0.000    0.377    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:227(get_untrustworthy_devices)
   433687    0.287    0.000  144.797    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
   435885    0.280    0.000    0.609    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:1220(is_alive)
   869572    0.275    0.000    0.727    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:394(notify)
     3136    0.273    0.000    1.189    0.000 /app/data_models/report_management/report_manager.py:63(update)
233962/854    0.273    0.000    0.697    0.001 /usr/local/python/3.12.1/lib/python3.12/copy.py:118(deepcopy)
  1307655    0.272    0.000    0.403    0.000 <frozen posixpath>:52(normcase)
   436108    0.269    0.000    0.820    0.000 <frozen posixpath>:117(splitext)
   148935    0.266    0.000    4.510    0.000 /app/data_models/iot_devices/vehicle.py:110(to_dict)
     3136    0.255    0.000   27.696    0.009 /app/data_models/iot_devices/smart_phone.py:155(log)
   562543    0.252    0.000    0.930    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:61(readLength)
    38064    0.245    0.000    0.246    0.000 {built-in method posix.stat}
   725554    0.245    0.000    0.245    0.000 {method 'encode' of 'str' objects}
   435885    0.245    0.000    4.840    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   163189    0.244    0.000    9.496    0.000 /app/data_alterantion_model/data_alternation_model.py:110(alternate_vehicle_data)
   869647    0.240    0.000    0.452    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:314(_is_owned)
869797/869780    0.238    0.000    0.339    0.000 /usr/local/python/3.12.1/lib/python3.12/threading.py:302(__exit__)
433688/433687    0.229    0.000  283.888    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
   397058    0.225    0.000    0.329    0.000 /app/trust_management/data_models/relationship/data_models/relationship_manager.py:220(get_num_relationships)
  2221684    0.218    0.000    0.218    0.000 {built-in method posix.fspath}
   436108    0.217    0.000    0.217    0.000 {built-in method posix.getpid}
     3136    0.212    0.000   43.755    0.014 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
869797/866832    0.207    0.000    0.201    0.000 {method '__enter__' of '_thread.lock' objects}
  2137575    0.203    0.000    0.203    0.000 /app/data_models/iot_devices/vehicle.py:247(all)
   108699    0.199    0.000   16.781    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
