Thu Jan 25 05:52:56 2024    /app/output/2024-01-25/cbstm_iot/ROBUSTUNESS_EXPERIMENT_MALICIOUS_DEGREE0.4/simulation_run_1/data/profiler/output.dat

         561316837 function calls (559013695 primitive calls) in 554.142 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
487873/487872    0.920    0.000 1093.475    0.002 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:163(_process_event)
   487872    0.826    0.000  262.203    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:221(_write_event_to_database)
496532/4909    3.147    0.000  246.730    0.050 /usr/local/python/3.12.1/lib/python3.12/queue.py:154(get)
3746/2741    0.472    0.000  202.769    0.074 /usr/local/python/3.12.1/lib/python3.12/threading.py:637(wait)
  1278388   61.551    0.000  172.642    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:36(exchange_transaction_between_devices)
     3602    4.982    0.001  153.147    0.043 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:135(exchangeTransactions)
   441804    9.891    0.000  131.067    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:233(_readSubscription)
     3606    0.022    0.000  126.064    0.035 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:252(getTime)
  4218680    8.930    0.000  112.604    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:81(add)
  4442916    9.891    0.000  106.070    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:40(_parse)
     3602    0.172    0.000  104.130    0.029 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/main.py:192(simulationStep)
 36928593   59.389    0.000  100.367    0.000 /app/trust_management/transaction_exchange_scheme/trust_inference_engine.py:68(_check_requirements)
     2542    0.085    0.000   99.842    0.039 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:302(_send_events)
     3602    1.167    0.000   87.366    0.024 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:357(simulationStep)
      197    0.058    0.000   80.640    0.409 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:205(_delay_processing)
   361771    5.107    0.000   78.494    0.000 /app/data_models/functions/functionalities.py:98(get_surrounding_objects)
   489284    5.236    0.000   74.271    0.000 /app/utils/logging.py:148(info)
     3602    0.108    0.000   67.137    0.019 /app/data_models/iot_devices/traffic_light.py:226(subscribe)
    72040   12.241    0.000   66.954    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_trafficlight.py:111(_readLinks)
      198    0.025    0.000   66.289    0.335 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/worker.py:226(_flush_queued_events)
  3156792   13.818    0.000   62.765    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:76(readStringList)
     3602    1.215    0.000   62.438    0.017 /app/data_models/iot_devices/smart_phone.py:155(log)
    36856    0.302    0.000   59.574    0.002 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:180(subscribe)
     3602    0.342    0.000   58.995    0.016 /app/data_models/iot_devices/vehicle.py:156(update)
     3602    0.605    0.000   57.176    0.016 /app/data_models/iot_devices/smart_phone.py:94(update)
 14704341   30.861    0.000   55.892    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:67(readString)
8661/6245    0.288    0.000   54.085    0.009 /usr/local/python/3.12.1/lib/python3.12/threading.py:323(wait)
    36856    0.442    0.000   52.545    0.001 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:275(_subscribe)
   139987    1.043    0.000   47.294    0.000 /app/data_models/iot_devices/vehicle.py:69(update)
   489284    1.591    0.000   46.576    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1529(info)
   489284    2.112    0.000   44.584    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1660(_log)
   221784    1.661    0.000   42.627    0.000 /app/data_models/iot_devices/smart_phone.py:49(update)
 55642080   24.188    0.000   41.662    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/storage.py:35(read)
   161039    1.341    0.000   39.774    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:144(_getUniversal)
   210980    2.450    0.000   39.628    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:209(_sendCmd)
 40586894   31.406    0.000   36.580    0.000 /usr/local/python/3.12.1/lib/python3.12/enum.py:197(__get__)
     2542    0.120    0.000   36.314    0.014 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:95(send)
   210980    1.945    0.000   32.450    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:124(_sendExact)
     3602    0.847    0.000   31.103    0.009 /app/data_models/iot_devices/vehicle.py:251(log)
   361771   13.839    0.000   29.551    0.000 /app/data_models/functions/functionalities.py:128(get_surrounding_vehicles_of)
   487872    1.224    0.000   27.207    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/memory_cache.py:31(add_event)
   489284    1.432    0.000   26.491    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1686(handle)
   457049   11.525    0.000   25.615    0.000 /app/data_models/iot_devices/genric_iot_device.py:125(to_dict)
   489284    1.103    0.000   24.818    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1746(callHandlers)
   210980    1.624    0.000   24.327    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/connection.py:105(_recvExact)
   489284    2.046    0.000   23.662    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1011(handle)
   201959    0.668    0.000   22.592    0.000 /app/data_alterantion_model/data_alternation_model.py:24(get_alternated_data)
   161039    1.161    0.000   22.425    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/domain.py:149(_getCmd)
421975/421972   22.327    0.000   22.332    0.000 {method 'recv' of '_socket.socket' objects}
   201959    1.178    0.000   21.798    0.000 /app/data_alterantion_model/data_alternation_model.py:110(alternate_vehicle_data)
   939256    2.881    0.000   20.697    0.000 /app/data_models/functions/functionalities.py:214(add_sensed_device)
   489284    2.377    0.000   20.669    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/handler.py:153(emit)
    74749    0.402    0.000   19.050    0.000 /app/data_alterantion_model/data_alternation_model.py:64(edge_id_manipulation)
    90288    0.214    0.000   18.393    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/traci/_simulation.py:591(getDistanceRoad)
   939256   11.470    0.000   17.807    0.000 /app/data_models/report_management/sensed_device_record.py:29(__init__)
   221784    1.780    0.000   15.968    0.000 /app/data_models/iot_devices/smart_phone.py:55(to_dict)
   946421    1.339    0.000   15.223    0.000 /usr/local/python/3.12.1/lib/python3.12/json/__init__.py:183(dumps)
   487872    0.795    0.000   14.974    0.000 /usr/local/python/3.12.1/lib/python3.12/site-packages/logstash_async/transport.py:224(_send_via_socket)
   946421    2.408    0.000   13.863    0.000 /usr/local/python/3.12.1/lib/python3.12/json/encoder.py:183(encode)
     3602    0.125    0.000   13.469    0.004 /app/data_models/iot_devices/traffic_camera.py:122(update)
     3602    0.340    0.000   12.864    0.004 /app/data_models/iot_devices/traffic_camera.py:135(log)
   489284    1.651    0.000   11.277    0.000 /usr/local/python/3.12.1/lib/python3.12/logging/__init__.py:1645(makeRecord)
   174031    1.307    0.000   11.067    0.000 /app/data_models/iot_devices/vehicle.py:110(to_dict)
